"","X","SearchName","Transcript","Participant","Corpus","Line","LineEnd","MatchId","URL","Before.Match","Text","After.Match","Number","Target.word","Target.word.start","Target.word.end","Target.teAkaSegment","Target.teAkaSegment.start","Target.teAkaSegment.end","time_0_5","f1_time_0_5","f2_time_0_5","Error"
"2721",28275,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-06.trs","L1H05M","MAONZE",201.391,205.265,"g_896;em_12_88579;n_102816-n_102817;p_174;#=es_68_3266331;prefix=028275-;[0]=ew_0_564773;[1]=ew_0_564773","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-06.trs#es_68_3266331",NA,"tipuna",NA,28275,"tipuna",203.311,203.791,"u",203.551,203.601,203.576,471,1623,""
"2722",28284,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-06.trs","L1H05M","MAONZE",216.006,221.335,"g_896;em_12_88582;n_102819-n_102820;p_174;#=es_68_3266551;prefix=028284-;[0]=ew_0_564808;[1]=ew_0_564808","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-06.trs#es_68_3266551",NA,"runga",NA,28284,"runga",219.356,219.586,"u",219.416,219.446,219.431,501,1358,""
"2723",28291,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-06.trs","L1H05M","MAONZE",226.697,229.738,"g_896;em_12_88584;n_102821-n_102822;p_174;#=es_68_3266769;prefix=028291-;[0]=ew_0_564836;[1]=ew_0_564836","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-06.trs#es_68_3266769",NA,"runga",NA,28291,"runga",227.887,228.137,"u",227.927,227.967,227.947,533,1607,""
"2724",28296,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-06.trs","L1H05M","MAONZE",229.738,236.013,"g_896;em_12_88585;n_102822-n_102823;p_174;#=es_68_3266888;prefix=028296-;[0]=ew_0_564855;[1]=ew_0_564855","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-06.trs#es_68_3266888",NA,"runga",NA,28296,"runga",233.998,234.328,"u",234.048,234.098,234.073,380,1875,""
"2725",28303,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-06.trs","L1H05M","MAONZE",240.637,245.438,"g_896;em_12_88587;n_102824-n_102825;p_174;#=es_68_3267092;prefix=028303-;[0]=ew_0_564884;[1]=ew_0_564884","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-06.trs#es_68_3267092",NA,"Puna",NA,28303,"Puna",244.797,245.127,"u",244.897,244.937,244.917,498,1567,""
"2726",28305,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-06.trs","L1H05M","MAONZE",245.438,252.516,"g_896;em_12_88588;n_102825-n_29792;p_174;#=es_68_3267143;prefix=028305-;[0]=ew_0_564892;[1]=ew_0_564892","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-06.trs#es_68_3267143",NA,"punga",NA,28305,"punga",249.198,249.498,"u",249.278,249.338,249.308,464,1342,""
"2727",28318,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-07.trs","L1H05M","MAONZE",7.392,10.713,"g_895;em_12_88485;n_102740-n_102741;p_174;#=es_68_3266603;prefix=028318-;[0]=ew_0_563684;[1]=ew_0_563684","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-07.trs#es_68_3266603",NA,"Turang~",NA,28318,"Turang~",8.472,8.842,"u",8.572,8.602,8.587,386,1966,""
"2728",28320,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-07.trs","L1H05M","MAONZE",7.392,10.713,"g_895;em_12_88485;n_102740-n_102741;p_174;#=es_68_3266628;prefix=028320-;[0]=ew_0_563686;[1]=ew_0_563686","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-07.trs#es_68_3266628",NA,"Turangawae",NA,28320,"Turangawae",9.092,9.722,"u",9.192,9.272,9.232,481,1862,""
"2729",28323,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-07.trs","L1H05M","MAONZE",7.392,10.713,"g_895;em_12_88485;n_102740-n_102741;p_174;#=es_68_3266662;prefix=028323-;[0]=ew_0_563688;[1]=ew_0_563688","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-07.trs#es_68_3266662",NA,"Taupuri",NA,28323,"Taupuri",9.942,10.592,"u",10.262,10.452,10.357,506,1882,""
"2730",28328,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-07.trs","L1H05M","MAONZE",19.728,25.487,"g_895;em_12_88488;n_102743-n_102744;p_174;#=es_68_3266874;prefix=028328-;[0]=ew_0_563717;[1]=ew_0_563717","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-07.trs#es_68_3266874",NA,"runga",NA,28328,"runga",19.968,20.208,"u",20.018,20.048,20.033,425,1614,""
"2731",28341,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-07.trs","L1H05M","MAONZE",44.858,51.252,"g_895;em_12_88493;n_102748-n_15359;p_174;#=es_68_3267333;prefix=028341-;[0]=ew_0_563790;[1]=ew_0_563790","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-07.trs#es_68_3267333",NA,"muri",NA,28341,"muri",49.858,50.228,"u",50.008,50.118,50.063,518,1898,""
"2732",28353,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-07.trs","L1H05M","MAONZE",76.838,81.149,"g_895;em_12_88501;n_102752-n_102753;p_174;#=es_68_3267703;prefix=028353-;[0]=ew_0_563875;[1]=ew_0_563875","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-07.trs#es_68_3267703",NA,"mu~ .",NA,28353,"mu~ .",78.298,78.598,"u",78.428,78.528,78.478,284,1190,""
"2733",28354,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-07.trs","L1H05M","MAONZE",76.838,81.149,"g_895;em_12_88501;n_102752-n_102753;p_174;#=es_68_3267712;prefix=028354-;[0]=ew_0_563876;[1]=ew_0_563876","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-07.trs#es_68_3267712",NA,"muramura .",NA,28354,"muramura .",78.838,79.368,"u",78.908,78.938,78.923,495,1690,""
"2734",28356,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-07.trs","L1H05M","MAONZE",76.838,81.149,"g_895;em_12_88501;n_102752-n_102753;p_174;#=es_68_3267729;prefix=028356-;[0]=ew_0_563876;[1]=ew_0_563876","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-07.trs#es_68_3267729",NA,"muramura .",NA,28356,"muramura .",78.838,79.368,"u",79.118,79.178,79.148,544,1128,""
"2735",28359,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-07.trs","L1H05M","MAONZE",81.149,86.11,"g_895;em_12_88502;n_102753-n_102754;p_174;#=es_68_3267883;prefix=028359-;[0]=ew_0_563892;[1]=ew_0_563892","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-07.trs#es_68_3267883",NA,"kura .",NA,28359,"kura .",83.849,84.189,"u",83.959,84.009,83.984,550,1760,""
"2736",28391,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-07.trs","L1H05M","MAONZE",121.475,128.42,"g_895;em_12_88509;n_102760-n_102761;p_174;#=es_68_3268716;prefix=028391-;[0]=ew_0_563993;[1]=ew_0_563993","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-07.trs#es_68_3268716",NA,"muramura",NA,28391,"muramura",127.295,127.795,"u",127.325,127.385,127.355,412,1627,""
"2737",28393,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-07.trs","L1H05M","MAONZE",121.475,128.42,"g_895;em_12_88509;n_102760-n_102761;p_174;#=es_68_3268728;prefix=028393-;[0]=ew_0_563993;[1]=ew_0_563993","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-07.trs#es_68_3268728",NA,"muramura",NA,28393,"muramura",127.295,127.795,"u",127.515,127.605,127.56,449,1938,""
"2738",28408,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-07.trs","L1H05M","MAONZE",151.338,157.932,"g_895;em_12_88514;n_102763-n_102764;p_174;#=es_68_3269254;prefix=028408-;[0]=ew_0_564067;[1]=ew_0_564067","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-07.trs#es_68_3269254",NA,"mutu .",NA,28408,"mutu .",152.078,152.748,"u",152.258,152.348,152.303,480,1512,""
"2739",28409,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-07.trs","L1H05M","MAONZE",151.338,157.932,"g_895;em_12_88514;n_102763-n_102764;p_174;#=es_68_3269275;prefix=028409-;[0]=ew_0_564069;[1]=ew_0_564069","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-07.trs#es_68_3269275",NA,"mutu",NA,28409,"mutu",153.778,154.248,"u",153.948,154.028,153.988,598,1646,""
"2740",28418,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-07.trs","L1H05M","MAONZE",163.364,169.273,"g_895;em_12_88516;n_102765-n_102766;p_174;#=es_68_3269417;prefix=028418-;[0]=ew_0_564094;[1]=ew_0_564094","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-07.trs#es_68_3269417",NA,"mutu",NA,28418,"mutu",167.554,168.634,"u",167.644,167.704,167.674,384,1633,""
"2741",28421,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-07.trs","L1H05M","MAONZE",169.273,175.652,"g_895;em_12_88517;n_102766-n_15365;p_174;#=es_68_3269490;prefix=028421-;[0]=ew_0_564100;[1]=ew_0_564100","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-07.trs#es_68_3269490",NA,"mutu .",NA,28421,"mutu .",170.303,170.743,"u",170.403,170.473,170.438,383,1740,""
"2742",28435,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-07.trs","L1H05M","MAONZE",194.647,201.913,"g_895;em_12_88523;n_102768-n_102769;p_174;#=es_68_3269790;prefix=028435-;[0]=ew_0_564157;[1]=ew_0_564157","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-07.trs#es_68_3269790",NA,"raukura .",NA,28435,"raukura .",196.207,196.837,"u",196.497,196.567,196.532,419,1845,""
"2743",28436,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-07.trs","L1H05M","MAONZE",194.647,201.913,"g_895;em_12_88523;n_102768-n_102769;p_174;#=es_68_3269802;prefix=028436-;[0]=ew_0_564159;[1]=ew_0_564159","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-07.trs#es_68_3269802",NA,"kura .",NA,28436,"kura .",197.577,198.097,"u",197.717,197.777,197.747,434,1770,""
"2744",28437,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-07.trs","L1H05M","MAONZE",194.647,201.913,"g_895;em_12_88523;n_102768-n_102769;p_174;#=es_68_3269815;prefix=028437-;[0]=ew_0_564160;[1]=ew_0_564160","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-07.trs#es_68_3269815",NA,"raukura",NA,28437,"raukura",198.697,199.177,"u",198.917,198.967,198.942,459,1745,""
"2745",28438,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-07.trs","L1H05M","MAONZE",201.913,205.276,"g_895;em_12_88524;n_102769-n_102770;p_174;#=es_68_3269843;prefix=028438-;[0]=ew_0_564166;[1]=ew_0_564166","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-07.trs#es_68_3269843",NA,"raukura .",NA,28438,"raukura .",202.763,203.173,"u",202.973,203.003,202.988,578,1960,""
"2746",28448,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-07.trs","L1H05M","MAONZE",218.262,224.981,"g_895;em_12_88528;n_102773-n_102774;p_174;#=es_68_3270080;prefix=028448-;[0]=ew_0_564216;[1]=ew_0_564216","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-07.trs#es_68_3270080",NA,"kura",NA,28448,"kura",219.462,220.102,"u",219.562,219.622,219.592,514,1956,""
"2747",28449,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-07.trs","L1H05M","MAONZE",218.262,224.981,"g_895;em_12_88528;n_102773-n_102774;p_174;#=es_68_3270088;prefix=028449-;[0]=ew_0_564217;[1]=ew_0_564217","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-07.trs#es_68_3270088",NA,"raukura",NA,28449,"raukura",220.362,220.992,"u",220.672,220.752,220.712,490,2127,""
"2748",28476,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-08.trs","L1H05M","MAONZE",37.106,42.404,"g_894;em_12_88445;n_102707-n_102708;p_174;#=es_68_3268087;prefix=028476-;[0]=ew_0_563172;[1]=ew_0_563172","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-08.trs#es_68_3268087",NA,"tuki",NA,28476,"tuki",38.326,38.786,"u",38.416,38.506,38.461,342,1749,""
"2749",28509,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-08.trs","L1H05M","MAONZE",96.583,98.729,"g_894;em_12_88457;n_102717-n_102718;p_174;#=es_68_3269316;prefix=028509-;[0]=ew_0_563319;[1]=ew_0_563319","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-08.trs#es_68_3269316",NA,"tu:turu",NA,28509,"tu:turu",96.713,97.293,"u",97.013,97.073,97.043,349,1828,""
"2750",28511,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-08.trs","L1H05M","MAONZE",96.583,98.729,"g_894;em_12_88457;n_102717-n_102718;p_174;#=es_68_3269388;prefix=028511-;[0]=ew_0_563321;[1]=ew_0_563321","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-08.trs#es_68_3269388",NA,"tu:turu .",NA,28511,"tu:turu .",97.853,98.463,"u",98.183,98.263,98.223,359,1927,""
"2751",28548,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-08.trs","L1H05M","MAONZE",167.967,171.939,"g_894;em_12_88470;n_102726-n_102727;p_174;#=es_68_3270351;prefix=028548-;[0]=ew_0_563497;[1]=ew_0_563497","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-08.trs#es_68_3270351",NA,"ngahuru",NA,28548,"ngahuru",169.537,169.867,"u",169.697,169.777,169.737,552,1602,""
"2752",28597,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-09.trs","L1H05M","MAONZE",19.99,25.997,"g_893;em_12_88390;n_5774268-n_102661;p_174;#=es_68_3268246;prefix=028597-;[0]=ew_0_562524;[1]=ew_0_562524","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-09.trs#es_68_3268246",NA,"runga",NA,28597,"runga",20.26,20.51,"u",20.32,20.35,20.335,606,1542,""
"2753",28601,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-09.trs","L1H05M","MAONZE",19.99,25.997,"g_893;em_12_88390;n_5774268-n_102661;p_174;#=es_68_3268290;prefix=028601-;[0]=ew_0_562528;[1]=ew_0_562528","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-09.trs#es_68_3268290",NA,"whakaputa .",NA,28601,"whakaputa .",21.77,22.5,"u",22.1,22.15,22.125,418,1774,""
"2754",28602,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-09.trs","L1H05M","MAONZE",19.99,25.997,"g_893;em_12_88390;n_5774268-n_102661;p_174;#=es_68_3268307;prefix=028602-;[0]=ew_0_562530;[1]=ew_0_562530","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-09.trs#es_68_3268307",NA,"runga .",NA,28602,"runga .",23.49,23.99,"u",23.52,23.59,23.555,430,1627,""
"2755",28626,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-09.trs","L1H05M","MAONZE",84.602,88.66,"g_893;em_12_88406;n_102672-n_102673;p_174;#=es_68_3269236;prefix=028626-;[0]=ew_0_562682;[1]=ew_0_562682","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-09.trs#es_68_3269236",NA,"kura . ",NA,28626,"kura . ",87.162,87.512,"u",87.242,87.322,87.282,444,1588,""
"2756",28656,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-09.trs","L1H05M","MAONZE",117.756,125.685,"g_893;em_12_88412;n_102678-n_102679;p_174;#=es_68_3270583;prefix=028656-;[0]=ew_0_562777;[1]=ew_0_562777","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-09.trs#es_68_3270583",NA,"ma:huri . ",NA,28656,"ma:huri . ",123.886,124.456,"u",124.166,124.236,124.201,382,1655,""
"2757",28693,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-09.trs","L1H05M","MAONZE",179.038,185.427,"g_893;em_12_88424;n_102688-n_102689;p_174;#=es_68_3271269;prefix=028693-;[0]=ew_0_562931;[1]=ew_0_562931","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-09.trs#es_68_3271269",NA,"kura",NA,28693,"kura",183.428,183.698,"u",183.528,183.568,183.548,506,1701,""
"2758",28731,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-10.trs","L1H05M","MAONZE",0,4.863,"g_892;em_12_88331;n_15336-n_102609;p_174;#=es_68_3271606;prefix=028731-;[0]=ew_0_561868;[1]=ew_0_561868","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-10.trs#es_68_3271606",NA,"kura .",NA,28731,"kura .",3.76,4.13,"u",3.85,3.9,3.875,684,1818,""
"2759",28734,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-10.trs","L1H05M","MAONZE",4.863,11.289,"g_892;em_12_88332;n_102609-n_102610;p_174;#=es_68_3271675;prefix=028734-;[0]=ew_0_1223668;[1]=ew_0_1223668","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-10.trs#es_68_3271675",NA,"kura",NA,28734,"kura",8.923,9.213,"u",9.003,9.053,9.028,547,1849,""
"2760",28736,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-10.trs","L1H05M","MAONZE",4.863,11.289,"g_892;em_12_88332;n_102609-n_102610;p_174;#=es_68_3271700;prefix=028736-;[0]=ew_0_1223869;[1]=ew_0_1223869","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-10.trs#es_68_3271700",NA,"kura .",NA,28736,"kura .",9.873,10.253,"u",9.913,10.033,9.973,627,1334,""
"2761",28746,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-10.trs","L1H05M","MAONZE",13.328,17.067,"g_892;em_12_88334;n_102611-n_102612;p_174;#=es_68_3271795;prefix=028746-;[0]=ew_0_561884;[1]=ew_0_561884","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-10.trs#es_68_3271795",NA,"kura",NA,28746,"kura",15.028,15.188,"u",15.088,15.118,15.103,676,1832,""
"2762",28752,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-10.trs","L1H05M","MAONZE",53.383,57.69,"g_892;em_12_88342;n_102615-n_102616;p_174;#=es_68_3271874;prefix=028752-;[0]=ew_0_561948;[1]=ew_0_561948","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-10.trs#es_68_3271874",NA,"tumuaki",NA,28752,"tumuaki",55.583,56.103,"u",55.723,55.763,55.743,596,1674,""
"2763",28758,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-10.trs","L1H05M","MAONZE",65.183,70.449,"g_892;em_12_88345;n_102618-n_102619;p_174;#=es_68_3271989;prefix=028758-;[0]=ew_0_561989;[1]=ew_0_561989","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-10.trs#es_68_3271989",NA,"kura .",NA,28758,"kura .",67.713,68.113,"u",67.793,67.833,67.813,497,1566,""
"2764",28759,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-10.trs","L1H05M","MAONZE",65.183,70.449,"g_892;em_12_88345;n_102618-n_102619;p_174;#=es_68_3271993;prefix=028759-;[0]=ew_0_561991;[1]=ew_0_561991","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-10.trs#es_68_3271993",NA,"rumaki . ",NA,28759,"rumaki . ",68.913,69.463,"u",68.973,69.033,69.003,430,2005,""
"2765",28767,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-10.trs","L1H05M","MAONZE",80.302,83.699,"g_892;em_12_88349;n_102622-n_102623;p_174;#=es_68_3272126;prefix=028767-;[0]=ew_0_562029;[1]=ew_0_562029","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-10.trs#es_68_3272126",NA,"kura . ",NA,28767,"kura . ",82.902,83.302,"u",82.972,83.022,82.997,503,1680,""
"2766",28807,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-10.trs","L1H05M","MAONZE",141.51,144.913,"g_892;em_12_88363;n_102634-n_102635;p_174;#=es_68_3273872;prefix=028807-;[0]=ew_0_562205;[1]=ew_0_562205","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-10.trs#es_68_3273872",NA,"ira:mutu",NA,28807,"ira:mutu",143.79,144.37,"u",144.17,144.2,144.185,627,1716,""
"2767",28814,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-10.trs","L1H05M","MAONZE",154.476,157.959,"g_892;em_12_88367;n_6970247-n_6970249;p_174;#=es_68_3274211;prefix=028814-;[0]=ew_0_562246;[1]=ew_0_562246","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-10.trs#es_68_3274211",NA,"runga",NA,28814,"runga",156.736,157.376,"u",156.986,157.176,157.081,390,1666,""
"2768",28816,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-10.trs","L1H05M","MAONZE",161.773,164.918,"g_892;em_12_88369;n_102640-n_102641;p_174;#=es_68_3274316;prefix=028816-;[0]=ew_0_562262;[1]=ew_0_562262","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-10.trs#es_68_3274316",NA,"kura .",NA,28816,"kura .",162.963,163.343,"u",163.073,163.133,163.103,407,1884,""
"2769",28824,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-10.trs","L1H05M","MAONZE",179.136,183.772,"g_892;em_12_88373;n_102644-n_102645;p_174;#=es_68_3274873;prefix=028824-;[0]=ew_0_562316;[1]=ew_0_562316","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-10.trs#es_68_3274873",NA,"ira:mutu .",NA,28824,"ira:mutu .",182.866,183.486,"u",183.146,183.206,183.176,429,1688,""
"2770",28839,"teAkaSegment˜^([^aeiouAEIOU].*)$ teAkaSegment˜^([aeiou])$ teAkaSegment˜^([^aeiouAEIOU].*)$","L1H05M-10.trs","L1H05M","MAONZE",205.502,208.445,"g_892;em_12_88379;n_102650-n_102651;p_174;#=es_68_3275513;prefix=028839-;[0]=ew_0_562373;[1]=ew_0_562373","https://labbcat.canterbury.ac.nz/maonze/transcript?transcript=L1H05M-10.trs#es_68_3275513",NA,"kura",NA,28839,"kura",206.332,206.772,"u",206.422,206.472,206.447,454,1909,""
